date,maxTemp,minTemp,WindSpeed,RelativeHumidity,Precipitation
1/1/2012,28.47,24.58,3.4,77.44,0.17
2/1/2012,28.59,25.25,2.73,77,1.83
3/1/2012,26.72,25.98,1.02,82.12,11.77
4/1/2012,27.6,25.65,1.81,81.19,8.04
5/1/2012,28.13,25.65,2.45,76.38,2.06
6/1/2012,29,25.85,2.35,72.12,2.3
7/1/2012,29.46,24.8,3.3,72.88,0
8/1/2012,28.33,24.04,5.37,70.31,0
9/1/2012,28.58,23.14,5.06,69.62,0
10/1/2012,28.78,23.58,4.89,70.62,0
11/1/2012,29.03,24.15,4.96,71.31,0.06
12/1/2012,27.37,23.94,4.91,73.19,0.54
13/1/2012,28.8,23.76,3.52,71.25,0.18
14/1/2012,28.42,24.48,3,75.75,0.11
15/1/2012,27.2,25.66,2.2,80.12,3.31
16/1/2012,28.51,25.65,1.45,76.88,0.15
17/1/2012,28.48,26.31,1.62,76.75,1.65
18/1/2012,28.59,26.3,2.59,80.62,0.98
19/1/2012,27.89,26.35,2.4,82.56,3.23
20/1/2012,27.3,26.01,2.78,83.44,1.66
21/1/2012,27.83,26.28,2.97,82.19,1.84
22/1/2012,29.2,26.19,2.13,74.56,0.17
23/1/2012,29.19,26.77,1.21,71.75,1.37
24/1/2012,27.51,25.58,2.43,75.88,1.05
25/1/2012,29.23,26.62,2.2,71.5,0.23
26/1/2012,29.26,26.58,2.23,71.56,1.17
27/1/2012,28.53,26.58,1.78,75.19,1.96
28/1/2012,28.75,26.56,1.79,74.06,0.4
29/1/2012,27.86,26.66,1.35,75.75,5.43
30/1/2012,26.79,25.33,2.85,82.5,8.15
31/1/2012,27.68,24.69,3.82,79.94,9.47
1/2/2012,29.63,24.98,3.95,72.38,1.69
2/2/2012,28.69,26.75,2.24,75.19,1.82
3/2/2012,28.97,26.34,1.91,75.75,3.73
4/2/2012,26.98,26.43,2.07,83.25,2.28
5/2/2012,27.65,26.23,2.37,81.56,0.81
6/2/2012,29.02,26.39,2.68,78,0.03
7/2/2012,28.94,26.75,3.09,79.75,0
8/2/2012,29.15,26.54,2.79,80.44,0.02
9/2/2012,27.73,26.57,3.77,82.81,0.18
10/2/2012,28.55,26.63,3.1,76.94,0.17
11/2/2012,29.74,26.47,2.43,75.25,0.05
12/2/2012,28.87,26.93,2.3,75.88,0.08
13/2/2012,29.98,26.82,2.36,74,0.11
14/2/2012,29.83,26.69,2.96,77.44,0.11
15/2/2012,29.26,27.1,2.85,76.62,0.39
16/2/2012,29.42,27.33,2.75,78.69,1.69
17/2/2012,28.96,27.31,1.23,77.81,12.27
18/2/2012,27.61,25.33,3.6,80.88,16.16
19/2/2012,28.45,25.37,3.5,67.56,0.16
20/2/2012,29.87,24.01,3.68,62.88,0
21/2/2012,30.62,26.66,2.07,61.31,0
22/2/2012,30.8,27.09,2.27,68.69,0
23/2/2012,29.66,27.71,3.13,76.31,0.33
24/2/2012,29.65,27.27,3.16,80.5,0.46
25/2/2012,28.81,27.23,2.92,81.81,0.13
26/2/2012,29.71,27.68,3.34,78.75,0.06
27/2/2012,28.62,27.68,4.07,84.69,1.16
28/2/2012,28.5,27.53,4.11,82.56,0.5
29/2/2012,29.57,27.3,3.7,75.88,0.47
1/3/2012,29.56,27.33,3.27,77.5,0.49
2/3/2012,29.06,27.82,3.27,79.12,1.97
3/3/2012,29.55,27.55,3.7,79.88,1.26
4/3/2012,29.16,27.38,3.23,79,2.1
5/3/2012,29.83,27.22,3.25,75.75,0.04
6/3/2012,29.69,27.44,3.84,77.56,0.07
7/3/2012,29.56,27.53,3.29,77.94,1.62
8/3/2012,28.48,27.73,3.02,81.5,4.41
9/3/2012,29.13,27.41,3.05,79.69,2.25
10/3/2012,29.6,27.71,2.98,77.25,6.69
11/3/2012,28.73,27.45,2.23,77.5,5.56
12/3/2012,30.99,26.87,4.1,71.5,4.27
13/3/2012,30.31,27.9,2.78,75.06,1.59
14/3/2012,28.64,27.91,2.39,81.12,3.72
15/3/2012,28.51,27.66,2.78,81.81,2.14
16/3/2012,29.15,27.69,3.39,77.88,1.23
17/3/2012,29.3,28.3,4.12,79.88,1.66
18/3/2012,29.51,28.08,4.1,80.06,1.96
19/3/2012,29.62,27.94,3.91,79.44,1
20/3/2012,29.86,28.12,3.78,77.19,0.61
21/3/2012,30.33,27.96,3.6,69.44,0.04
22/3/2012,29.87,27.62,3.4,70.62,0
23/3/2012,30.08,27.87,3.33,73.38,0
24/3/2012,29.94,26.83,2.88,73,2.76
25/3/2012,28.83,26.69,3.55,75.38,5.47
26/3/2012,29.54,27.9,2.09,73.06,3.61
27/3/2012,29.61,28.14,2.95,74,4.7
28/3/2012,31.12,28.11,2.3,70.25,1.22
29/3/2012,31.04,28.76,2.02,67.25,1.47
30/3/2012,32.01,28.69,2.52,68,0.62
31/3/2012,31.15,29,2.68,72.44,7
1/4/2012,28.9,26.67,3.02,70,2.03
2/4/2012,30.94,27.84,2.55,61.12,0.62
3/4/2012,30.99,28.4,2.32,70.94,5.01
4/4/2012,28.76,27.48,4.05,83,5.15
5/4/2012,28.57,27.5,2.03,80.38,5.37
6/4/2012,29.07,27.97,2.48,80.25,3.03
7/4/2012,30.02,27.89,2.95,74.38,2.77
8/4/2012,30.31,27.73,2.66,71.69,1.18
9/4/2012,30.11,27.98,1.98,72.62,3.2
10/4/2012,30.01,28.07,2.4,72.94,2.24
11/4/2012,30.18,28.32,3.3,75.44,1.13
12/4/2012,29.88,28.39,3.95,77.75,0.63
13/4/2012,29.26,28.52,3,82.75,2.71
14/4/2012,29.44,28.4,2.42,78.12,1.47
15/4/2012,29.23,28.38,2.77,81.62,2.13
16/4/2012,29.38,28.28,3.38,79.44,1.23
17/4/2012,30.33,28.81,3.62,75,0.95
18/4/2012,30.48,29.18,3.88,75.5,1.29
19/4/2012,30.72,29.25,3.67,75.44,1.2
20/4/2012,30.45,28.93,4.03,77.69,0.78
21/4/2012,30.26,29.29,4.59,80.62,1.54
22/4/2012,30.24,29.23,4.39,80,2.39
23/4/2012,30.23,29.27,4.3,79.69,1.98
24/4/2012,30.23,29.3,4.51,81.06,1.4
25/4/2012,30.82,29.62,4.14,75.38,0.23
26/4/2012,30.42,29.71,3.67,79.12,2.68
27/4/2012,30.62,29.65,4.83,78.5,4.72
28/4/2012,30.02,29.41,5.84,82.12,2.68
29/4/2012,29.98,29.2,4.27,81.12,5.05
30/4/2012,30.86,29.48,4.12,75.44,5.38
1/5/2012,30.33,29.5,3.74,78.88,4.88
2/5/2012,29.73,28.56,3.82,79.88,4.6
3/5/2012,30.3,28.69,3.59,78.88,4.39
4/5/2012,29.93,28.9,3.8,78.44,5.57
5/5/2012,29.65,28.29,4.77,83.19,12.39
6/5/2012,29.42,27.76,4.84,79.44,6.28
7/5/2012,29.96,28.59,5.17,77.31,9.78
8/5/2012,30.51,28.37,3.48,70.25,6.57
9/5/2012,30.18,28.73,3.6,73.62,4.1
10/5/2012,29.82,29.17,2.95,74.94,4.5
11/5/2012,30.29,29.23,2.91,77.19,5.18
12/5/2012,30.65,29.43,4.11,75.44,9.01
13/5/2012,30.49,29.13,4.32,75.38,4.87
14/5/2012,30.37,28.97,4.94,76.88,5.08
15/5/2012,30.33,29.11,4.4,77.62,15.8
16/5/2012,29.08,28.37,4.71,84.06,17.77
17/5/2012,29.67,28.08,5.02,77.06,13.74
18/5/2012,30.01,28.4,4.64,76.25,4.44
19/5/2012,30.36,28.37,4.94,77.12,6.2
20/5/2012,30.37,28.75,4.91,75.62,4.14
21/5/2012,30.66,29.13,4.84,75.12,1.94
22/5/2012,30.55,28.8,5.12,74.5,4.51
23/5/2012,29.6,28.9,5.09,81.38,6.27
24/5/2012,29.21,28.52,5.62,84.19,18.06
25/5/2012,28.84,27.9,4.56,82.81,14.81
26/5/2012,29.4,28.01,5.23,81.19,24.83
27/5/2012,29.71,28.39,6.18,80.06,13.3
28/5/2012,28.9,27.82,6.15,83.81,12.67
29/5/2012,28.93,28.16,6.19,81.38,8.74
30/5/2012,29.37,27.52,4.91,80.44,6.35
31/5/2012,29.21,27.9,4.55,80.75,5.07
1/6/2012,29.11,28.1,4.77,83.69,22.02
2/6/2012,28.98,27.4,4.12,84.06,11.98
3/6/2012,29.12,27.24,5.57,81.88,13.04
4/6/2012,28.73,27.38,5.61,83,7.03
5/6/2012,28.58,27.19,5.16,86.94,3.28
6/6/2012,28.65,27.36,5.37,86.19,9
7/6/2012,28.16,27.39,5.36,88,26.73
8/6/2012,29.24,27.67,6.55,84.12,5.57
9/6/2012,29.06,27.81,6.71,82.81,6.16
10/6/2012,29.04,28.17,7.2,82,6.04
11/6/2012,28.91,27.67,6.28,81.19,5.46
12/6/2012,29.04,27.55,5.89,79.56,5.11
13/6/2012,29.31,27.8,4.2,78.81,1.46
14/6/2012,29.26,28.25,5.26,80.38,1.76
15/6/2012,29.47,28.23,5.88,79.31,1.76
16/6/2012,28.9,27.89,6.57,82.75,6.56
17/6/2012,28.94,27.99,5.95,81.81,10.23
18/6/2012,30.26,28.01,6.27,77.31,1.84
19/6/2012,29.37,28.12,5.62,79.94,0.61
20/6/2012,29.58,27.7,6.12,79.44,1.35
21/6/2012,29.21,28.01,5.01,80,0.99
22/6/2012,29.14,27.87,4.45,80.19,0.82
23/6/2012,29.07,28.13,4.38,79.81,0.74
24/6/2012,28.7,28.18,4.27,80.5,0.44
25/6/2012,28.76,28.1,4.92,80.88,1.47
26/6/2012,28.81,27.94,5.24,81.75,11.35
27/6/2012,29.98,27.65,4.58,73.81,10.13
28/6/2012,29.57,27.87,5.02,77.44,2.2
29/6/2012,29.15,27.4,5.8,81.5,3.55
30/6/2012,28.51,27.64,6.02,82.75,5.2
1/7/2012,29.08,27.23,5.02,77.06,8.91
2/7/2012,28.98,28.13,4.12,80.12,9.44
3/7/2012,29.37,28.01,4.67,78.75,14.61
4/7/2012,29.15,27.89,5.3,79.19,42.99
5/7/2012,28.9,27.86,5.38,79.88,21.97
6/7/2012,28.4,27.62,5.46,82.19,9.75
7/7/2012,28.18,27.03,4.59,83.38,11.56
8/7/2012,28.27,27.35,4.71,86.38,9.79
9/7/2012,27.71,26.75,2.78,83.62,5.41
10/7/2012,28.38,26.93,3.14,83.44,7.22
11/7/2012,28.23,27.17,3.77,83.56,14.58
12/7/2012,27.73,27.36,4.62,87.12,27.17
13/7/2012,27.8,27.12,5.26,85.5,25.72
14/7/2012,28.33,26.95,4.61,81.81,18.58
15/7/2012,28.96,27.3,4.32,80.12,2.51
16/7/2012,28.83,27.37,4.12,82.75,1.33
17/7/2012,29.32,27.73,4.77,80.94,4.26
18/7/2012,29.12,27.73,5.71,81.81,10.76
19/7/2012,28.14,26.98,4.55,80.5,3.43
20/7/2012,27.98,27.22,4.57,82,5.41
21/7/2012,29.2,27.48,4.63,79.12,2.58
22/7/2012,29.56,27.69,5.13,81.12,1.81
23/7/2012,28.69,27.55,5.78,84.44,3.36
24/7/2012,28.76,27.44,6.49,83.81,9.4
25/7/2012,28.19,27.2,6.33,80.12,9.49
26/7/2012,28.41,27.11,5.7,83.06,15.78
27/7/2012,28.23,26.63,5.29,82.38,7.95
28/7/2012,28.4,27.01,5.41,80.31,19.43
29/7/2012,29.3,26.97,6.23,76.06,8.57
30/7/2012,29.51,27.15,6.42,74.31,6.37
31/7/2012,29.69,27.64,6.46,73.25,3.24
1/8/2012,28.92,27.4,6.75,74.31,5.17
2/8/2012,28.61,27.09,7.08,73.31,5.64
3/8/2012,29.24,26.84,6.02,78.06,1.38
4/8/2012,29.49,27.3,5.43,75.38,0.22
5/8/2012,29.12,27.58,5.05,81.19,1.14
6/8/2012,29.73,27.67,5.02,78.44,1.95
7/8/2012,29.66,27.41,5.43,75.12,1.32
8/8/2012,29.11,27.7,5.45,77.5,2.06
9/8/2012,28.93,27.38,5.89,80.25,2.48
10/8/2012,29.14,27.3,5.48,80.62,0.74
11/8/2012,28.57,27.44,4.34,82.62,0.69
12/8/2012,28.71,27.19,4.41,83.75,5
13/8/2012,28.38,26.85,5.05,82.56,1.35
14/8/2012,28.92,26.88,5.02,82.38,3.56
15/8/2012,28.99,27.12,4.25,81.12,2.87
16/8/2012,28.28,26.97,4.07,79.38,9.71
17/8/2012,29.31,27.12,5.38,80.19,3.85
18/8/2012,28.71,27.44,5.79,80.5,2.49
19/8/2012,28.48,27.2,4.54,81,6.87
20/8/2012,29.08,27.01,3.72,76.62,5.48
21/8/2012,28.87,27.06,4.08,81.75,6
22/8/2012,26.94,25.91,4.35,87.38,8.09
23/8/2012,27.88,26.41,3.97,84.19,5.24
24/8/2012,28.48,25.72,4.38,82.5,10.93
25/8/2012,28.22,27.16,4.73,82.69,10.25
26/8/2012,28.2,27.32,4.16,83.31,13.28
27/8/2012,27.94,26.45,5.25,84,19.83
28/8/2012,28.5,26.3,5.08,81.56,8.42
29/8/2012,27.95,27.16,4.51,83.75,5.15
30/8/2012,28.42,27.23,5.12,81.94,2.99
31/8/2012,28.45,27.06,5.05,79,6.38
1/9/2012,28.2,26.98,5.2,82.5,14.63
2/9/2012,27.5,26.79,6.52,87.12,16.75
3/9/2012,28.94,26.94,4.89,80.44,11.18
4/9/2012,27.97,26.45,4.2,83.56,13.63
5/9/2012,28.25,26.27,4.04,84.25,36.32
6/9/2012,27.07,26.2,5.74,90.25,34.64
7/9/2012,27.8,26.4,5.96,87.06,10.83
8/9/2012,27.69,26.72,4.34,83.56,3.04
9/9/2012,28.37,27.05,2.77,79.88,0.74
10/9/2012,28.9,27.12,2.95,80.88,6.78
11/9/2012,27.55,26.79,3.11,86.12,7.63
12/9/2012,27.54,26.88,3.96,84.12,9.33
13/9/2012,27.3,26.33,4.38,87,25.92
14/9/2012,27.29,26.08,5.34,84.56,36.9
15/9/2012,26.93,25.99,4.09,83.5,19.53
16/9/2012,26.98,26.05,5.79,88.06,16.36
17/9/2012,27.09,26.05,5.93,86.56,12.66
18/9/2012,28.84,26.87,3.38,81.62,16.6
19/9/2012,27.97,26.85,4.04,85.06,13.13
20/9/2012,27.58,26.82,3.7,84.19,17.48
21/9/2012,28.09,27.05,4.03,83.25,17.08
22/9/2012,28.38,27.55,3.83,83.81,5.22
23/9/2012,28.87,27.73,3.94,83.69,12.68
24/9/2012,28.42,26.99,3.3,83.06,13.24
25/9/2012,28.57,27.3,3.3,83.69,15.48
26/9/2012,29.15,27.55,2.17,81.19,17.45
27/9/2012,28.02,26.67,3.61,87,23.42
28/9/2012,27.09,26.73,3.41,84.44,22.55
29/9/2012,27.68,26.87,2.55,81.69,18.41
30/9/2012,29.01,26.49,3.2,82.75,9.58
1/10/2012,28.02,26.77,3.95,78.75,6.56
2/10/2012,28.12,27.03,2.4,81.88,3.79
3/10/2012,29.3,27.3,2.79,81,5.43
4/10/2012,30.1,27.75,3.58,79.31,7.33
5/10/2012,29.16,28.02,3.61,79.88,7.53
6/10/2012,28.04,26.24,4,84.69,18.99
7/10/2012,27.33,26.55,3.64,84.81,25.17
8/10/2012,27.07,25.91,2.81,82.56,15.63
9/10/2012,27.56,26.82,2.5,84.38,5.82
10/10/2012,29.19,26.88,1.27,76.56,2.1
11/10/2012,29.87,27.61,1.49,75.38,1.65
12/10/2012,29.62,28.04,0.99,73.62,2.69
13/10/2012,30.24,28.65,1.32,70,2.69
14/10/2012,29,28.33,1.48,73.31,1.91
15/10/2012,28.58,27.59,1.16,73.56,2.58
16/10/2012,29.02,27.81,1.59,72.69,1.8
17/10/2012,30.33,28.66,1.59,70.19,9.02
18/10/2012,29.44,27.73,2.94,76.06,5.75
19/10/2012,30.89,27.51,2.67,68.88,0.24
20/10/2012,30.93,27.98,2.41,65.62,0.46
21/10/2012,30.76,28.93,1.63,68.06,0.8
22/10/2012,30.45,28.43,2.57,74.56,4.71
23/10/2012,28.18,27.26,2.61,83.06,13.47
24/10/2012,29.11,27.38,3.29,79.06,3.92
25/10/2012,30.21,27.29,1.97,76.31,3.12
26/10/2012,31.11,27.97,2.2,73.19,1.83
27/10/2012,30.65,27.92,2.59,72,1.99
28/10/2012,30.35,28.94,2.16,70.5,0.88
29/10/2012,29.63,28.61,1.43,75.5,3.44
30/10/2012,28.94,27.44,1.63,80.06,6.22
31/10/2012,27.55,26.98,4.23,87.19,9.76
1/11/2012,28.42,25.9,3.47,78.5,1.14
2/11/2012,29.47,27.31,2.7,72.75,2.04
3/11/2012,30.19,27.68,1.83,69.69,2.7
4/11/2012,30.3,27.55,1.62,72.5,3.62
5/11/2012,30.48,28.4,1.32,69.31,3.35
6/11/2012,29,28.07,1.6,76.81,5.29
7/11/2012,30.36,28.33,0.95,70,3.11
8/11/2012,30,28.51,1.57,72.38,2.93
9/11/2012,29.99,28.44,1.86,74.25,0.89
10/11/2012,30.36,29.23,1.05,71.12,0.66
11/11/2012,30.52,29.44,1.57,72.38,4.25
12/11/2012,29.35,26.76,2.21,83.12,5.65
13/11/2012,29.01,27.19,2.51,80,2.58
14/11/2012,31.01,28.32,2.54,71.75,2.03
15/11/2012,30.98,28.5,2.59,71,2
16/11/2012,29.5,27.6,2.82,73.88,3.19
17/11/2012,28.52,26.75,3.69,84.44,12.13
18/11/2012,29.32,26.37,3.3,80.5,11.14
19/11/2012,29.38,27.55,3.77,81.5,10.42
20/11/2012,28.7,26.98,1.33,75.62,6.53
21/11/2012,28.89,27.43,0.91,69.56,3.69
22/11/2012,29.34,28.12,1.73,73.31,2.67
23/11/2012,29,27.01,2.53,81.19,8.3
24/11/2012,28.87,26.95,2.4,80.69,13.36
25/11/2012,29.15,27.64,2.03,75.69,7.4
26/11/2012,28.73,27.51,1.51,77.75,4.73
27/11/2012,28.3,27.35,2.02,80.06,10.28
28/11/2012,27.94,26.73,3.25,83.75,13.7
29/11/2012,28.27,26.53,3.2,83.19,5.11
30/11/2012,28.32,27.19,2.78,82.38,4.36
1/12/2012,28.73,27.49,1.95,79.94,4.83
2/12/2012,30.03,27.78,1.14,75.94,1.09
3/12/2012,29.3,27.76,1.54,79.19,0.14
4/12/2012,28.17,27.48,1.12,79.62,0
5/12/2012,28.87,27.46,1.27,75.88,0.02
6/12/2012,29.61,28.19,1.95,71.38,0.05
7/12/2012,29.54,27.94,1.04,66.25,0.28
8/12/2012,29.98,28.48,0.99,63.69,0.44
9/12/2012,29.42,28.3,1.17,67.12,1.32
10/12/2012,28.3,27.65,0.99,72.44,0.79
11/12/2012,29.77,27.3,1.3,68.31,3.01
12/12/2012,29.77,27.88,2.55,68.56,0.32
13/12/2012,29.02,26.8,3.62,69.56,0.09
14/12/2012,30.08,27.35,3.16,70,0.87
15/12/2012,29.99,27.43,2.87,73.38,2.16
16/12/2012,29.74,27.82,1.99,75.31,2.95
17/12/2012,30.9,27.97,1.92,73.88,1.74
18/12/2012,30.63,28.65,1.28,72,1.07
19/12/2012,30.01,26.2,3.65,73.06,1.51
20/12/2012,30.3,28.31,2.46,70.38,0.12
21/12/2012,30.91,28.16,2.72,66.19,0.03
22/12/2012,29.4,27.15,3.2,71.5,0.8
23/12/2012,29.15,26.22,5.25,75.31,5.03
24/12/2012,27.37,22.35,6.7,72.38,0
25/12/2012,28.26,23.78,5.07,71.5,0
26/12/2012,28.98,25.37,3.99,69.31,0.02
27/12/2012,29.56,26.16,3.35,68.31,0.12
28/12/2012,30.36,26.67,2.97,67.75,0.02
29/12/2012,30.99,26.82,3.59,70.56,0
30/12/2012,30.17,26.41,3.7,77.19,2.15
31/12/2012,27.23,22.17,5.77,71,0.01
1/1/2013,26.69,24.54,4.59,68.81,0.02
2/1/2013,29.12,25.08,3.88,65.94,0
3/1/2013,29.68,25.57,3.53,64.56,0
4/1/2013,28.96,25.45,4.07,69,0
5/1/2013,29.47,25.18,3.88,67,0.01
6/1/2013,29.17,25.93,3.86,67.31,0
7/1/2013,29.4,26.26,2.77,66.06,0
8/1/2013,30.04,27.23,1.49,62.31,0.16
9/1/2013,30.51,27.26,2.3,64.19,0
10/1/2013,29.66,27.57,1.97,66.69,0.38
11/1/2013,27.77,26.84,2.26,73,1.84
12/1/2013,28.81,26.92,1.98,70.31,0.38
13/1/2013,28.97,26.55,2.44,71.5,0.2
14/1/2013,28.15,26.58,2.25,72.25,0.19
15/1/2013,29.26,26.69,1.92,69.94,0.09
16/1/2013,29.75,26.65,2.21,72.56,0.8
17/1/2013,28.86,26.41,3.9,65.12,0.14
18/1/2013,28.37,23,5.96,64.5,0
19/1/2013,27.95,23.08,4.95,66.19,0
20/1/2013,29.13,25.24,3.09,60.75,0
21/1/2013,30.14,26.98,1.82,59.06,0
22/1/2013,30.18,27.35,2.19,65.75,0
23/1/2013,29.86,27.01,1.89,74.19,0.91
24/1/2013,27.9,26.81,2.3,81.62,1.11
25/1/2013,27.44,26.73,2.83,83.75,9.06
26/1/2013,27.65,26.6,3.72,83.19,2.51
27/1/2013,27.84,26.67,3.14,80.94,8.93
28/1/2013,27.14,25.92,3.7,81.62,8.17
29/1/2013,27.92,25.22,3.26,77.75,5
30/1/2013,27.55,26.2,2.88,78.44,1.83
31/1/2013,27.15,26.29,1.62,77.19,1.48
1/2/2013,29.7,25.62,2.53,74.31,0.04
2/2/2013,28.83,26.62,1.95,75.81,0.43
3/2/2013,29.26,26.73,2.52,70.88,0.5
4/2/2013,30.48,26,2.76,68.12,0
5/2/2013,29.16,27.23,1.88,76.31,3.1
6/2/2013,28.07,26.74,2.91,82.44,0.83
7/2/2013,28.26,26.71,2.95,82.25,0.54
8/2/2013,28.83,27,2.66,81,0.76
9/2/2013,28.22,27.1,2.35,82.69,4.8
10/2/2013,29.19,27.02,2.55,79.31,2.58
11/2/2013,28.62,26.8,2.69,79.56,0.88
12/2/2013,30.4,26.81,2.27,76,0.13
13/2/2013,29.8,26.44,3.28,72.88,0.23
14/2/2013,30.91,26.53,2.48,69.94,0.01
15/2/2013,30.53,27.37,2.52,74.75,0.28
16/2/2013,28.69,27.15,2,79.81,3.58
17/2/2013,27.96,27.01,2.84,83.12,3.25
18/2/2013,28.44,27.02,2.97,80.5,0.99
19/2/2013,29.08,27.03,2.93,77.12,0
20/2/2013,29.23,26.99,2.85,76.25,0
21/2/2013,28.51,27.27,1.84,77.56,6.72
22/2/2013,31.04,26.83,2.88,67,1.78
23/2/2013,30.25,25.61,4.34,63.75,1
24/2/2013,29.94,25.83,3.84,63.56,0.32
25/2/2013,30.82,27.19,2.7,66.38,0.02
26/2/2013,30.23,28.04,2.23,73.62,0.01
27/2/2013,29.23,27.58,3.81,79.31,0.54
28/2/2013,28.89,27.23,3.59,81.75,1.53
1/3/2013,29.12,27.49,3.63,82.25,0.11
2/3/2013,29.37,27.4,3.08,80.69,1.08
3/3/2013,29.62,27.4,2.65,79.62,5.35
4/3/2013,30.79,26.78,3.53,70.5,2.81
5/3/2013,30.93,25.99,3.74,64.81,0.11
6/3/2013,30.83,26.4,3.62,65.12,0
7/3/2013,31.1,27.15,2.62,69.38,0
8/3/2013,30.71,27.48,2.59,72.12,0.09
9/3/2013,28.39,26.78,3.81,82,0.35
10/3/2013,28.71,27.08,3.98,80.25,0.22
11/3/2013,29.3,27.41,3.86,78.5,0.29
12/3/2013,29.51,27.55,4.12,77.56,0.24
13/3/2013,29.7,27.67,3.65,77.69,0.88
14/3/2013,30.11,27.53,2.91,75.31,0.13
15/3/2013,29.46,27.52,2.94,77.56,4.48
16/3/2013,30.13,26.92,1.85,73.06,1.79
17/3/2013,29.58,27.51,3.35,78.94,1.3
18/3/2013,29.51,27.67,4.47,80,1.27
19/3/2013,30.5,28.05,4.22,73.94,0.87
20/3/2013,30.26,28.28,4.24,74.56,0.3
21/3/2013,30.23,28.01,3.59,76.75,0.24
22/3/2013,30.2,28.3,3.75,74.94,0.12
23/3/2013,30.92,28.06,3.29,72,0.01
24/3/2013,30.89,28.45,3.83,74.69,0.09
25/3/2013,31.7,28.79,4.4,72.44,0.06
26/3/2013,31.47,28.8,3.64,74.62,0.01
27/3/2013,31.36,28.42,3.53,75,0
28/3/2013,31.18,28.55,3.99,76.94,0.18
29/3/2013,31.08,28.88,4.12,77.12,0.16
30/3/2013,31.08,28.91,4.05,75.38,0.07
31/3/2013,31.46,28.94,3.87,72.88,0.04
1/4/2013,32.12,29.3,3.5,69.06,0.97
2/4/2013,31.33,29.39,2.83,72.25,3.68
3/4/2013,31.05,29.44,4.12,76.12,1.99
4/4/2013,30.63,29.58,5.52,78.62,1.51
5/4/2013,31.41,29.38,4.79,71.19,0.31
6/4/2013,32.71,29.46,3.92,71.94,0.04
7/4/2013,33.09,29.62,3.66,68.38,0.01
8/4/2013,32.19,29.02,2.97,67.94,0
9/4/2013,31.79,28.92,3.09,66.12,0
10/4/2013,30.59,28.83,3.41,75.12,0.91
11/4/2013,29.5,27.18,3.44,80.62,14.57
12/4/2013,28.74,27.23,2.54,78.31,8.25
13/4/2013,29.97,28.51,2.16,74.94,11.05
14/4/2013,28.56,27.9,3.9,80.75,4.29
15/4/2013,28.81,27.58,4.94,84,5.27
16/4/2013,28,27.23,2.98,84.06,19.75
17/4/2013,27.93,27.11,2.76,83.44,17.07
18/4/2013,31.86,27.71,3.28,70.38,0.22
19/4/2013,31.87,28.77,4.04,70.19,1.23
20/4/2013,30.53,29.14,3.41,76.44,2.62
21/4/2013,30.55,28.94,3.8,78.06,0.96
22/4/2013,30.29,28.87,2.66,74.75,1.66
23/4/2013,29.41,28.48,2.22,77.06,2.66
24/4/2013,29.09,28.67,1.87,76.44,2.48
25/4/2013,29.66,28.55,2.61,78.38,1.91
26/4/2013,30.46,29.1,3.02,74.31,0.98
27/4/2013,30.33,29,3.56,76.75,1.34
28/4/2013,30.08,29.05,3.38,79.38,1.23
29/4/2013,29.88,29.01,3.83,79,1.17
30/4/2013,30.82,29.55,3.58,73.12,2.14
1/5/2013,30.66,28.98,3.93,77.06,1.35
2/5/2013,31.08,29.55,3.69,74.88,1.42
3/5/2013,30.29,29.69,3.41,77.75,2.17
4/5/2013,30.36,29.4,3.44,76.69,2.63
5/5/2013,29.84,29.05,2.52,76.5,2.68
6/5/2013,29.97,28.98,2.62,75.88,6.08
7/5/2013,30.24,29.12,2.58,74.5,5.34
8/5/2013,31.34,29.1,2.89,72.19,4.26
9/5/2013,30.47,29.49,3.01,77,2.91
10/5/2013,30.17,29.37,3.27,79.44,2.6
11/5/2013,30.1,29.21,3.24,80.25,2.82
12/5/2013,29.82,29.06,4.27,81.81,4.32
13/5/2013,30.05,29.33,3.45,79.12,3.69
14/5/2013,30.78,29.58,3.84,78.19,2.65
15/5/2013,30.82,30.21,3.9,77.5,2.62
16/5/2013,30.78,30.07,4.84,80.5,7.33
17/5/2013,31.17,29.83,3.3,75.69,9
18/5/2013,30,29.2,4.02,80.62,12.66
19/5/2013,29.55,28.62,4.43,82.44,5.9
20/5/2013,29.39,28.32,5.63,85.62,9.4
21/5/2013,29.98,28.86,5.52,80.38,8.25
22/5/2013,29.95,29.27,4.8,79.19,6.57
23/5/2013,30.44,29.64,4.05,75.88,4.11
24/5/2013,30.25,29.04,4.77,77.81,5.55
25/5/2013,28.86,28.15,4.88,84.38,7.39
26/5/2013,29.09,28.27,3.99,82,3.12
27/5/2013,29.65,28.57,4.53,79.5,3.75
28/5/2013,29.49,28.69,4.34,80.12,4.65
29/5/2013,29.83,28.47,3.37,78.12,3.81
30/5/2013,30.61,28.65,2.59,74.75,13.33
31/5/2013,28.89,27.9,2.63,78.38,6.88
1/6/2013,29.48,27.6,3.01,78.06,3.61
2/6/2013,29.35,28.42,3.33,78.31,7.24
3/6/2013,29.53,28.68,3.76,79.88,10.14
4/6/2013,29.02,28.2,3.58,82.44,14.17
5/6/2013,28.64,27.77,3.52,84.25,31.58
6/6/2013,28.98,27.29,2.8,82.44,7.52
7/6/2013,29.63,28.25,3.77,80.19,3.5
